Year-Month,Date,Values
2022-04,04.04.2022,1378.97
2022-04,04.04.2022,1378.97
2022-04,04.04.2022,1378.97
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,2646.25
2022-04,04.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,1378.97
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,2646.25
2022-04,05.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,1378.97
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,2646.25
2022-04,06.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,1378.97
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,2646.25
2022-04,07.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,1378.97
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,2646.25
2022-04,08.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,1378.97
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,2646.25
2022-04,09.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,1378.97
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,2646.25
2022-04,10.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,1378.97
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,2646.25
2022-04,11.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,1378.97
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,2646.25
2022-04,12.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,1378.97
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,2646.25
2022-04,13.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,1378.97
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,2646.25
2022-04,14.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,1378.97
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,2646.25
2022-04,15.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,1378.97
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,2646.25
2022-04,16.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,1378.97
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,2646.25
2022-04,17.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,1378.97
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,2646.25
2022-04,18.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,1378.97
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,2646.25
2022-04,19.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,1378.97
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,2646.25
2022-04,20.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,1378.97
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,2646.25
2022-04,21.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,1378.97
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,2646.25
2022-04,22.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,1378.97
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,2646.25
2022-04,23.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,1378.97
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,2646.25
2022-04,24.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,1378.97
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,2646.25
2022-04,25.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,1378.97
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,2646.25
2022-04,26.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,1378.97
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,2646.25
2022-04,27.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,1378.97
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,2646.25
2022-04,28.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,1378.97
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,2646.25
2022-04,29.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,1378.97
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,2646.25
2022-04,30.04.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,1378.97
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,2646.25
2022-05,01.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,1378.97
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,2646.25
2022-05,02.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,1378.97
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,2646.25
2022-05,03.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,1378.97
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,2646.25
2022-05,04.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,1378.97
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,2646.25
2022-05,05.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,1378.97
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,2646.25
2022-05,06.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,1378.97
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,2646.25
2022-05,07.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,1378.97
2022-05,08.05.2022,2646.25
2022-05,08.05.2022,2646.25
2022-05,08.05.2022,2646.25
